-0.96,0.13,-0.06
-0.97,0.13,-0.06
-0.96,0.13,-0.06
-0.96,0.13,-0.06
-0.96,0.13,-0.06
-0.96,0.13,-0.06
-0.97,0.13,-0.06
-0.96,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.96,0.13,-0.06
-0.96,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.06
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.06
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.06
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.96,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.96,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.96,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.12,-0.05
-0.97,0.13,-0.05
-0.97,0.12,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.12,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.12,-0.05
-0.97,0.13,-0.05
-0.97,0.12,-0.05
-0.97,0.12,-0.05
-0.97,0.12,-0.05
-0.97,0.12,-0.05
-0.97,0.12,-0.05
-0.97,0.12,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.13,-0.05
-0.97,0.12,-0.05
-0.97,0.13,-0.05
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.13,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.05
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
-0.97,0.12,-0.04
